3776550.29297, 8410786, 764.13098
3781585.69336, 8413015, 764.54614
3786621.09375, 8411339, 764.23401
3791656.49414, 8410996, 764.17010
3796691.89453, 8410900, 764.15222
3801727.29492, 8410634, 764.10266
3806762.69531, 8411739, 764.30847
3811798.09570, 8411377, 764.24103
3816833.49609, 8409586, 763.90747
3821868.89648, 8411339, 764.23401
3826904.29688, 8411720, 764.30493
3831939.69727, 8410900, 764.15222
3836975.09766, 8410748, 764.12390
3842010.49805, 8410100, 764.00317
3847045.89844, 8411986, 764.35449
3852081.29883, 8411396, 764.24457
3857116.69922, 8410957, 764.16284
3862152.09961, 8411339, 764.23401
3867187.50000, 8410176, 764.01733
3872222.90039, 8410214, 764.02441
3877258.30078, 8411224, 764.21259
3882293.70117, 8409567, 763.90393
3887329.10156, 8409300, 763.85419
3892364.50195, 8410919, 764.15576
3897399.90234, 8411567, 764.27643
3902435.30273, 8409681, 763.92517
3907470.70312, 8410862, 764.14514
3912506.10352, 8410729, 764.12036
3917541.50391, 8410138, 764.01025
3922576.90430, 8410100, 764.00317
3927612.30469, 8410919, 764.15576
3932647.70508, 8412577, 764.46460
3937683.10547, 8410081, 763.99963
3942718.50586, 8411110, 764.19135
3947753.90625, 8410957, 764.16284
3952789.30664, 8410653, 764.10620
3957824.70703, 8410424, 764.06354
3962860.10742, 8411053, 764.18073
